date,exercise,reps,weight(lbs),rating
14-AUG-2023,Strict Press,15,95,good
14-AUG-2023,Strict Press,15,95,good
14-AUG-2023,Arnold Press,10,50,good
14-AUG-2023,Arnold Press,10,50,good
14-AUG-2023,Arnold Press,10,50,good
14-AUG-2023,Delt Flies,10,95,good
14-AUG-2023,Delt Flies,10,95,good
14-AUG-2023,Delt Flies,10,95,good
14-AUG-2023,Squats,5,135,warm-up
14-AUG-2023,Squats,10,255,good
14-AUG-2023,Squats,10,255,good
14-AUG-2023,Squats,10,255,good
14-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
14-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
14-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
14-AUG-2023,Single-Leg Leg Curl,5,90,warm-up
14-AUG-2023,Single-Leg Leg Curl,10,115,good
14-AUG-2023,Single-Leg Leg Curl,10,115,good
14-AUG-2023,Single-Leg Leg Curl,10,115,good
14-AUG-2023,Single-Leg Leg Extension,5,90,warm-up
14-AUG-2023,Single-Leg Leg Extension,10,125,good
14-AUG-2023,Single-Leg Leg Extension,10,125,good
14-AUG-2023,Single-Leg Leg Extension,10,125,good
14-AUG-2023,Parallel Bar Leg Raise,10,0,good
14-AUG-2023,Parallel Bar Leg Raise,10,0,good
14-AUG-2023,Parallel Bar Leg Raise,10,0,good
14-AUG-2023,Machine Hip Abductors,10,100,good
14-AUG-2023,Machine Hip Abductors,10,100,good
14-AUG-2023,Machine Hip Abductors,10,100,good
14-AUG-2023,Machine Hip Adductors,10,95,good
14-AUG-2023,Machine Hip Adductors,10,95,good
14-AUG-2023,Machine Hip Adductors,10,95,good
12-AUG-2023,Bicep Curl,8,35,bad
12-AUG-2023,Bicep Curl,12,30,good
12-AUG-2023,Bicep Curl,12,30,good
12-AUG-2023,Bicep Curl,12,30,good
12-AUG-2023,Hammer Curl,10,35,good
12-AUG-2023,Hammer Curl,8,35,good
12-AUG-2023,Hammer Curl,8,35,good
12-AUG-2023,Concentration Curl,12,25,good
12-AUG-2023,Concentration Curl,12,25,good
12-AUG-2023,Concentration Curl,12,25,good
12-AUG-2023,Overhead Tricep Extension,5,20,warm-up
12-AUG-2023,Overhead Tricep Extension,8,35,good
12-AUG-2023,Overhead Tricep Extension,8,35,good
12-AUG-2023,Overhead Tricep Extension,10,35,good
12-AUG-2023,Tricep Pushdown,5,70,warm-up
12-AUG-2023,Tricep Pushdown,10,130,good
12-AUG-2023,Tricep Pushdown,10,130,good
12-AUG-2023,Tricep Pushdown,10,130,good
12-AUG-2023,Lawnmowers,10,65,good
12-AUG-2023,Lawnmowers,10,65,good
12-AUG-2023,Lawnmowers,10,65,good
12-AUG-2023,Seated Row,12,130,good
12-AUG-2023,Seated Row,12,130,bad
12-AUG-2023,Seated Row,12,130,good
12-AUG-2023,Lat Pulldown,10,130,good
12-AUG-2023,Lat Pulldown,10,130,good
12-AUG-2023,Lat Pulldown,10,130,good
12-AUG-2023,Pullovers,12,45,good
12-AUG-2023,Pullovers,10,45,good
12-AUG-2023,Pullovers,10,45,good
12-AUG-2023,Wide-Grip Pull-Up,7,-90,good
12-AUG-2023,Wide-Grip Pull-Up,6,-90,good
12-AUG-2023,Wide-Grip Pull-Up,5,-90,good
12-AUG-2023,Good Morning,5,135,warm-up
12-AUG-2023,Good Morning,5,185,fun
12-AUG-2023,Parallel Bar Leg Raise,10,0,good
10-AUG-2023,Bench Press,5,135,warm-up
10-AUG-2023,Bench Press,8,225,good
10-AUG-2023,Bench Press,10,225,good
10-AUG-2023,Bench Press,8,225,good
10-AUG-2023,Incline Dumbbell Press,10,60,easy
10-AUG-2023,Incline Dumbbell Press,12,60,good
10-AUG-2023,Incline Dumbbell Press,10,65,good
10-AUG-2023,Machine Pec Flies,5,120,warm-up
10-AUG-2023,Machine Pec Flies,12,200,good
10-AUG-2023,Machine Pec Flies,12,200,good
10-AUG-2023,Machine Pec Flies,10,200,good
10-AUG-2023,Deadlift,5,135,warm-up
10-AUG-2023,Deadlift,10,235,good
10-AUG-2023,Deadlift,10,235,good
10-AUG-2023,Deadlift,10,245,good
10-AUG-2023,Single-Arm Farmer's Carry,60,50,good
10-AUG-2023,Single-Arm Farmer's Carry,60,50,good
10-AUG-2023,Single-Arm Farmer's Carry,60,50,good
10-AUG-2023,Plank,60,0,good
10-AUG-2023,Plank,60,0,good
10-AUG-2023,Plank,60,0,good
10-AUG-2023,Side-Plank,40,0,good
10-AUG-2023,Side-Plank,40,0,good
10-AUG-2023,Side-Plank,40,0,good
08-AUG-2023,Lateral Lift,12,25,good
08-AUG-2023,Lateral Lift,12,25,good
08-AUG-2023,Lateral Lift,12,25,good
08-AUG-2023,Strict Press,10,135,good
08-AUG-2023,Strict Press,10,135,good
08-AUG-2023,Strict Press,10,135,good
08-AUG-2023,Arnold Press,10,50,good
08-AUG-2023,Arnold Press,10,50,good
08-AUG-2023,Arnold Press,10,50,good
08-AUG-2023,Full Cans,20,10,good
08-AUG-2023,Full Cans,20,10,good
08-AUG-2023,Full Cans,20,10,good
08-AUG-2023,Squats,10,245,good
08-AUG-2023,Squats,10,245,good
08-AUG-2023,Squats,10,255,good
08-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
08-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
08-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
08-AUG-2023,Single-Leg Leg Curl,5,90,warm-up
08-AUG-2023,Single-Leg Leg Curl,10,115,good
08-AUG-2023,Single-Leg Leg Curl,10,115,good
08-AUG-2023,Single-Leg Leg Curl,10,115,good
08-AUG-2023,Single-Leg Leg Extension,5,90,warm-up
08-AUG-2023,Single-Leg Leg Extension,10,125,good
08-AUG-2023,Single-Leg Leg Extension,10,125,good
08-AUG-2023,Single-Leg Leg Extension,10,125,good
07-AUG-2023,Parallel Bar Leg Raise,10,0,good
07-AUG-2023,Neutral-Grip Pull-Up,5,-90,good
07-AUG-2023,Neutral-Grip Pull-Up,5,-90,good
06-AUG-2023,Bicep Curl,10,35,good
06-AUG-2023,Bicep Curl,10,35,bad
06-AUG-2023,Bicep Curl,8,35,good
06-AUG-2023,Hammer Curl,10,35,good
06-AUG-2023,Hammer Curl,10,35,bad
06-AUG-2023,Hammer Curl,10,35,good
06-AUG-2023,Concentration Curl,12,25,good
06-AUG-2023,Concentration Curl,12,25,good
06-AUG-2023,Concentration Curl,12,25,good
06-AUG-2023,Overhead Tricep Extension,10,35,good
06-AUG-2023,Overhead Tricep Extension,10,35,failure (L)
06-AUG-2023,Overhead Tricep Extension,8,35,good
06-AUG-2023,Tricep Pushdown,8,140,good
06-AUG-2023,Tricep Pushdown,8,140,good
06-AUG-2023,Tricep Pushdown,10,130,good
06-AUG-2023,Skullcrushers,10,82,good
06-AUG-2023,Skullcrushers,10,82,good
06-AUG-2023,Skullcrushers,10,82,good
06-AUG-2023,Lawnmowers,10,65,good
06-AUG-2023,Lawnmowers,10,65,good
06-AUG-2023,Lawnmowers,10,65,good
06-AUG-2023,Seated Row,12,130,good
06-AUG-2023,Seated Row,12,130,good
06-AUG-2023,Seated Row,12,130,good
06-AUG-2023,Lat Pulldown,10,130,good
06-AUG-2023,Lat Pulldown,10,130,good
06-AUG-2023,Lat Pulldown,10,130,good
06-AUG-2023,Pullovers,10,45,good
06-AUG-2023,Pullovers,10,45,good
06-AUG-2023,Pullovers,10,45,good
06-AUG-2023,Wide-Grip Pull-Up,6,-90,good
06-AUG-2023,Wide-Grip Pull-Up,6,-90,good
06-AUG-2023,Wide-Grip Pull-Up,7,-90,good
06-AUG-2023,Machine Hip Abductors,12,95,good
06-AUG-2023,Machine Hip Abductors,10,100,good
06-AUG-2023,Machine Hip Abductors,10,100,good
06-AUG-2023,Machine Hip Adductors,10,90,good
06-AUG-2023,Machine Hip Adductors,10,90,good
06-AUG-2023,Machine Hip Adductors,10,90,good
04-AUG-2023,Bench Press,5,135,warm-up
04-AUG-2023,Bench Press,10,225,good
04-AUG-2023,Bench Press,8,225,good
04-AUG-2023,Bench Press,8,225,good
04-AUG-2023,Incline Dumbbell Press,10,60,good
04-AUG-2023,Incline Dumbbell Press,10,60,good
04-AUG-2023,Incline Dumbbell Press,10,60,good
04-AUG-2023,Cable Pec Flies,10,90,good
04-AUG-2023,Cable Pec Flies,10,90,good
04-AUG-2023,Cable Pec Flies,10,90,good
04-AUG-2023,Machine Pec Flies,5,120,warm-up
04-AUG-2023,Machine Pec Flies,10,200,good
04-AUG-2023,Machine Pec Flies,10,200,good
04-AUG-2023,Machine Pec Flies,10,200,good
04-AUG-2023,Plank,60,0,good
04-AUG-2023,Plank,60,0,good
04-AUG-2023,Plank,60,0,good
04-AUG-2023,Side-Plank,40,0,good
04-AUG-2023,Side-Plank,40,0,good
04-AUG-2023,Side-Plank,40,0,good
04-AUG-2023,Deadlift,5,275,good
04-AUG-2023,Deadlift,5,285,good
04-AUG-2023,Deadlift,5,285,good
04-AUG-2023,Deadlift,5,285,good
04-AUG-2023,Deadlift,5,285,good
04-AUG-2023,Single-Arm Farmer's Carry,60,50,good
04-AUG-2023,Single-Arm Farmer's Carry,60,50,good
04-AUG-2023,Single-Arm Farmer's Carry,60,50,good
04-AUG-2023,Shrugs,10,40,easy
04-AUG-2023,Shrugs,10,50,good
04-AUG-2023,Shrugs,10,50,good
03-AUG-2023,Clean & Jerk,1,135,warm-up
03-AUG-2023,Clean & Jerk,1,135,warm-up
03-AUG-2023,Clean & Jerk,1,185,good
03-AUG-2023,Clean & Jerk,1,185,good
02-AUG-2023,Lateral Lift,12,25,good
02-AUG-2023,Lateral Lift,12,25,good
02-AUG-2023,Lateral Lift,12,25,good
02-AUG-2023,Strict Press,10,135,good
02-AUG-2023,Strict Press,8,140,good
02-AUG-2023,Strict Press,8,140,good
02-AUG-2023,Arnold Press,10,50,good
02-AUG-2023,Arnold Press,10,50,good
02-AUG-2023,Arnold Press,10,50,good
02-AUG-2023,Full Cans,20,10,good
02-AUG-2023,Full Cans,20,10,good
02-AUG-2023,Full Cans,20,10,good
02-AUG-2023,Squats,5,135,warm-up
02-AUG-2023,Squats,10,245,good
02-AUG-2023,Squats,10,245,good
02-AUG-2023,Squats,10,245,good
02-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
02-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
02-AUG-2023,Single-Arm Dumbbell Lunges,10,35,good
02-AUG-2023,Single-Leg Leg Curl,5,90,warm-up
02-AUG-2023,Single-Leg Leg Curl,10,105,good
02-AUG-2023,Single-Leg Leg Curl,10,115,good
02-AUG-2023,Single-Leg Leg Curl,10,115,good
02-AUG-2023,Single-Leg Leg Extension,5,90,warm-up
02-AUG-2023,Single-Leg Leg Extension,10,125,good
02-AUG-2023,Single-Leg Leg Extension,10,125,good
02-AUG-2023,Single-Leg Leg Extension,10,125,good
02-AUG-2023,Push-Ups,20,0,good
02-AUG-2023,Kettlebell Flips,20,15,easy
02-AUG-2023,Kettlebell Flips,20,20,good
02-AUG-2023,Kettlebell Flips,20,20,good
30-JUL-2023,Bicep Curl,8,35,good
30-JUL-2023,Bicep Curl,8,35,good
30-JUL-2023,Bicep Curl,8,35,good
30-JUL-2023,Hammer Curl,10,35,good
30-JUL-2023,Hammer Curl,10,35,bad
30-JUL-2023,Hammer Curl,10,35,bad
30-JUL-2023,Concentration Curl,10,25,good
30-JUL-2023,Concentration Curl,10,25,good
30-JUL-2023,Concentration Curl,10,25,good
30-JUL-2023,Overhead Tricep Extension,8,35,good
30-JUL-2023,Overhead Tricep Extension,8,35,good
30-JUL-2023,Overhead Tricep Extension,8,35,good
30-JUL-2023,Tricep Pushdown,10,130,good
30-JUL-2023,Tricep Pushdown,8,140,good
30-JUL-2023,Tricep Pushdown,10,130,bad
30-JUL-2023,Skullcrushers,10,82,good
30-JUL-2023,Skullcrushers,10,82,good
30-JUL-2023,Skullcrushers,10,82,good
30-JUL-2023,Lawnmowers,8,65,good
30-JUL-2023,Lawnmowers,8,65,good
30-JUL-2023,Lawnmowers,8,65,good
30-JUL-2023,Seated Row,10,130,good
30-JUL-2023,Seated Row,10,130,good
30-JUL-2023,Seated Row,10,130,good
30-JUL-2023,Pullovers,10,45,good
30-JUL-2023,Pullovers,10,45,good
30-JUL-2023,Pullovers,10,45,good
30-JUL-2023,Finger Curl,20,5,easy
30-JUL-2023,Finger Curl,20,10,easy
30-JUL-2023,Finger Curl,20,15,easy
30-JUL-2023,Wrist Extension,20,10,good
30-JUL-2023,Wrist Extension,20,10,good
30-JUL-2023,Wrist Extension,20,10,good
30-JUL-2023,Wide-Grip Pull-Up,5,-100,good
30-JUL-2023,Wide-Grip Pull-Up,5,-70,bad
30-JUL-2023,Wide-Grip Pull-Up,5,-80,good
30-JUL-2023,Wide-Grip Pull-Up,5,-80,good
30-JUL-2023,Wide-Grip Pull-Up,5,-80,good
29-JUL-2023,Machine Hip Abductors,10,85,good
29-JUL-2023,Machine Hip Abductors,10,90,good
29-JUL-2023,Machine Hip Abductors,10,95,good
29-JUL-2023,Machine Hip Adductors,10,85,good
29-JUL-2023,Machine Hip Adductors,10,90,good
29-JUL-2023,Machine Hip Adductors,10,90,good
29-JUL-2023,Delt Flies,10,90,good
29-JUL-2023,Delt Flies,10,95,good
29-JUL-2023,Delt Flies,10,95,bad
28-JUL-2023,Bench Press,10,225,bad
28-JUL-2023,Bench Press,8,225,good
28-JUL-2023,Bench Press,8,225,good
28-JUL-2023,Dumbbell Press,10,75,good
28-JUL-2023,Dumbbell Press,10,75,good
28-JUL-2023,Dumbbell Press,10,75,good
28-JUL-2023,Machine Pec Flies,12,195,good
28-JUL-2023,Machine Pec Flies,12,195,good
28-JUL-2023,Machine Pec Flies,12,195,good
28-JUL-2023,Deadlift,5,75,warm-up
28-JUL-2023,Deadlift,5,275,good
28-JUL-2023,Deadlift,5,275,good
28-JUL-2023,Deadlift,5,275,good
28-JUL-2023,Deadlift,5,275,good
28-JUL-2023,Deadlift,5,275,good
28-JUL-2023,Shrugs,10,45,easy
28-JUL-2023,Shrugs,10,50,good
28-JUL-2023,Shrugs,10,50,good
28-JUL-2023,Single-Arm Farmer's Carry,60,50,good
28-JUL-2023,Single-Arm Farmer's Carry,60,50,good
28-JUL-2023,Single-Arm Farmer's Carry,60,50,good
28-JUL-2023,Plank,60,0,good
28-JUL-2023,Plank,60,0,good
28-JUL-2023,Plank,60,0,good
28-JUL-2023,Side-Plank,40,0,good
28-JUL-2023,Side-Plank,40,0,good
28-JUL-2023,Side-Plank,40,0,good
26-JUL-2023,Lateral Lift,12,25,good
26-JUL-2023,Lateral Lift,12,25,good
26-JUL-2023,Lateral Lift,12,25,good
26-JUL-2023,Bent-Over Lateral Lift,10,30,good
26-JUL-2023,Bent-Over Lateral Lift,10,30,good
26-JUL-2023,Bent-Over Lateral Lift,10,30,good
26-JUL-2023,Front Lift,8,35,good
26-JUL-2023,Front Lift,8,35,good
26-JUL-2023,Front Lift,8,35,good
26-JUL-2023,Strict Press,5,115,warm-up
26-JUL-2023,Strict Press,10,135,good
26-JUL-2023,Strict Press,10,135,good
26-JUL-2023,Strict Press,10,135,good
26-JUL-2023,Full Cans,20,10,good
26-JUL-2023,Full Cans,20,10,good
26-JUL-2023,Full Cans,20,10,good
26-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
26-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
26-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
26-JUL-2023,Single-Leg Leg Curl,5,70,warm-up
26-JUL-2023,Single-Leg Leg Curl,10,115,good
26-JUL-2023,Single-Leg Leg Curl,10,115,good
26-JUL-2023,Single-Leg Leg Curl,10,115,good
26-JUL-2023,Single-Leg Leg Extension,5,80,warm-up
26-JUL-2023,Single-Leg Leg Extension,10,125,good
26-JUL-2023,Single-Leg Leg Extension,10,125,good
26-JUL-2023,Single-Leg Leg Extension,10,125,good
26-JUL-2023,Squats,5,135,warm-up
26-JUL-2023,Squats,10,235,good
26-JUL-2023,Squats,10,235,good
26-JUL-2023,Squats,10,235,good
24-JUL-2023,Bicep Curl,8,35,good
24-JUL-2023,Bicep Curl,12,30,good
24-JUL-2023,Bicep Curl,12,30,good
24-JUL-2023,Hammer Curl,8,35,good
24-JUL-2023,Hammer Curl,12,30,good
24-JUL-2023,Hammer Curl,12,30,good
24-JUL-2023,Overhead Tricep Extension,8,35,good
24-JUL-2023,Overhead Tricep Extension,12,30,good
24-JUL-2023,Overhead Tricep Extension,12,30,good
24-JUL-2023,Tricep Pushdown,8,140,good
24-JUL-2023,Tricep Pushdown,12,130,good
24-JUL-2023,Tricep Pushdown,10,130,bad
24-JUL-2023,Lawnmowers,12,60,good
24-JUL-2023,Lawnmowers,12,60,good
24-JUL-2023,Lawnmowers,12,60,good
24-JUL-2023,Seated Row,10,130,good
24-JUL-2023,Seated Row,10,130,good
24-JUL-2023,Seated Row,10,130,good
24-JUL-2023,Lat Pulldown,10,130,good
24-JUL-2023,Lat Pulldown,10,130,good
24-JUL-2023,Lat Pulldown,10,130,good
24-JUL-2023,Pullovers,8,45,good
24-JUL-2023,Pullovers,10,45,good
24-JUL-2023,Pullovers,10,45,good
22-JUL-2023,Bench Press,5,135,warm-up
22-JUL-2023,Bench Press,8,225,good
22-JUL-2023,Bench Press,8,225,good
22-JUL-2023,Bench Press,8,225,good
22-JUL-2023,Machine Pec Flies,10,195,good
22-JUL-2023,Machine Pec Flies,12,195,good
22-JUL-2023,Machine Pec Flies,12,195,good
22-JUL-2023,Deadlift,5,135,warm-up
22-JUL-2023,Deadlift,10,235,good
22-JUL-2023,Deadlift,10,235,good
22-JUL-2023,Deadlift,10,235,good
22-JUL-2023,Plank,60,0,good
22-JUL-2023,Plank,60,0,good
22-JUL-2023,Plank,60,0,good
22-JUL-2023,Side-Plank,30,0,good
22-JUL-2023,Side-Plank,30,0,good
22-JUL-2023,Side-Plank,40,0,good
22-JUL-2023,Single-Arm Farmer's Carry,50,50,good
22-JUL-2023,Single-Arm Farmer's Carry,60,50,good
22-JUL-2023,Single-Arm Farmer's Carry,60,50,good
20-JUL-2023,Lateral Lift,12,25,good
20-JUL-2023,Lateral Lift,12,25,good
20-JUL-2023,Lateral Lift,12,25,good
20-JUL-2023,Delt Flies,10,90,good
20-JUL-2023,Delt Flies,10,90,good
20-JUL-2023,Delt Flies,10,90,good
20-JUL-2023,Strict Press,10,65,warm-up
20-JUL-2023,Strict Press,10,135,good
20-JUL-2023,Strict Press,10,135,good
20-JUL-2023,Strict Press,10,135,good
20-JUL-2023,Arnold Press,10,50,good
20-JUL-2023,Arnold Press,10,50,good
20-JUL-2023,Arnold Press,10,50,good
20-JUL-2023,Full Cans,20,10,good
20-JUL-2023,Full Cans,20,10,good
20-JUL-2023,Full Cans,20,10,good
20-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
20-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
20-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
20-JUL-2023,Single-Leg Leg Curl,10,115,good
20-JUL-2023,Single-Leg Leg Curl,10,115,good
20-JUL-2023,Single-Leg Leg Curl,10,115,good
20-JUL-2023,Single-Leg Leg Extension,5,80,warm-up
20-JUL-2023,Single-Leg Leg Extension,10,125,good
20-JUL-2023,Single-Leg Leg Extension,10,125,good
20-JUL-2023,Single-Leg Leg Extension,10,125,good
20-JUL-2023,Squats,5,135,warm-up
20-JUL-2023,Squats,4,280,good
20-JUL-2023,Squats,5,255,good
20-JUL-2023,Squats,5,255,good
20-JUL-2023,Squats,5,255,good
20-JUL-2023,Squats,5,255,good
18-JUL-2023,Hammer Curl,8,35,good
18-JUL-2023,Hammer Curl,8,35,bad
18-JUL-2023,Hammer Curl,8,35,good
18-JUL-2023,Concentration Curl,10,25,good
18-JUL-2023,Concentration Curl,10,25,good
18-JUL-2023,Concentration Curl,10,25,good
18-JUL-2023,Overhead Tricep Extension,8,35,good
18-JUL-2023,Overhead Tricep Extension,8,35,good
18-JUL-2023,Overhead Tricep Extension,8,35,good
18-JUL-2023,Tricep Pushdown,10,130,good
18-JUL-2023,Tricep Pushdown,10,130,good
18-JUL-2023,Tricep Pushdown,10,130,good
18-JUL-2023,Lawnmowers,10,60,good
18-JUL-2023,Lawnmowers,10,60,good
18-JUL-2023,Lawnmowers,10,60,good
18-JUL-2023,Lat Pulldown,10,130,good
18-JUL-2023,Lat Pulldown,10,130,good
18-JUL-2023,Lat Pulldown,10,130,bad
18-JUL-2023,Seated Row,10,130,bad
18-JUL-2023,Seated Row,10,130,good
18-JUL-2023,Seated Row,10,130,good
18-JUL-2023,Pullovers,10,45,good
18-JUL-2023,Pullovers,8,45,good
18-JUL-2023,Pullovers,8,45,good
18-JUL-2023,Wide-Grip Pull-Up,8,-100,good
17-JUL-2023,Burpees,10,0,good
16-JUL-2023,Bench Press,5,135,warm-up
16-JUL-2023,Bench Press,8,225,good
16-JUL-2023,Bench Press,8,225,failure
16-JUL-2023,Bench Press,8,225,good
16-JUL-2023,Machine Pec Flies,12,195,good
16-JUL-2023,Machine Pec Flies,10,195,good
16-JUL-2023,Machine Pec Flies,10,195,good
16-JUL-2023,Decline Bench Press,5,135,warm-up
16-JUL-2023,Decline Bench Press,10,205,good
16-JUL-2023,Decline Bench Press,10,205,good
16-JUL-2023,Decline Bench Press,10,195,good
16-JUL-2023,Deadlift,5,135,warm-up
16-JUL-2023,Deadlift,5,255,good
16-JUL-2023,Deadlift,5,255,good
16-JUL-2023,Deadlift,5,275,good
16-JUL-2023,Deadlift,5,275,good
16-JUL-2023,Deadlift,5,275,good
16-JUL-2023,Plank,60,0,good
16-JUL-2023,Plank,60,0,good
16-JUL-2023,Plank,60,0,good
16-JUL-2023,Side-Plank,30,0,good
16-JUL-2023,Side-Plank,30,0,good
16-JUL-2023,Side-Plank,30,0,good
16-JUL-2023,Shrugs,10,40,easy
16-JUL-2023,Shrugs,10,45,good
16-JUL-2023,Shrugs,10,45,good
15-JUL-2023,Lateral Lift,10,25,good
15-JUL-2023,Lateral Lift,10,25,good
15-JUL-2023,Lateral Lift,10,25,good
15-JUL-2023,Front Lift,8,35,good
15-JUL-2023,Front Lift,8,35,good
15-JUL-2023,Front Lift,8,35,good
15-JUL-2023,Military Press,5,150,warm-up
15-JUL-2023,Military Press,5,225,good
15-JUL-2023,Military Press,5,225,good
15-JUL-2023,Military Press,5,230,good
15-JUL-2023,Military Press,5,230,good
15-JUL-2023,Military Press,5,230,good
15-JUL-2023,Arnold Press,10,50,good
15-JUL-2023,Arnold Press,10,50,good
15-JUL-2023,Arnold Press,10,50,good
15-JUL-2023,Full Cans,20,10,good
15-JUL-2023,Full Cans,20,10,good
15-JUL-2023,Full Cans,20,10,good
15-JUL-2023,Leg Press,5,135,warm-up
15-JUL-2023,Leg Press,5,300,bad
15-JUL-2023,Leg Press,5,280,good
15-JUL-2023,Leg Press,5,280,good
15-JUL-2023,Leg Press,5,280,good
15-JUL-2023,Leg Press,5,280,good
15-JUL-2023,Single-Leg Leg Curl,10,105,easy
15-JUL-2023,Single-Leg Leg Curl,10,115,good
15-JUL-2023,Single-Leg Leg Curl,10,115,good
15-JUL-2023,Single-Leg Leg Extension,10,125,good
15-JUL-2023,Single-Leg Leg Extension,10,125,good
15-JUL-2023,Single-Leg Leg Extension,10,125,good
13-JUL-2023,Bicep Curl,8,35,good
13-JUL-2023,Bicep Curl,8,35,good
13-JUL-2023,Bicep Curl,8,35,good
13-JUL-2023,Hammer Curl,8,35,good
13-JUL-2023,Hammer Curl,8,35,good
13-JUL-2023,Hammer Curl,8,35,good
13-JUL-2023,Concentration Curl,10,25,good
13-JUL-2023,Concentration Curl,10,25,good
13-JUL-2023,Concentration Curl,10,25,good
13-JUL-2023,Overhead Tricep Extension,8,35,good
13-JUL-2023,Overhead Tricep Extension,8,35,good
13-JUL-2023,Overhead Tricep Extension,8,35,good
13-JUL-2023,Tricep Pushdown,12,130,good
13-JUL-2023,Tricep Pushdown,10,130,good
13-JUL-2023,Tricep Pushdown,10,130,good
13-JUL-2023,Skullcrushers,10,82,good
13-JUL-2023,Skullcrushers,10,82,good
13-JUL-2023,Skullcrushers,10,82,good
13-JUL-2023,Lawnmowers,10,60,good
13-JUL-2023,Lawnmowers,10,60,good
13-JUL-2023,Lawnmowers,10,60,good
13-JUL-2023,Seated Row,10,130,good
13-JUL-2023,Seated Row,10,130,good
13-JUL-2023,Seated Row,10,130,good
13-JUL-2023,Lat Pulldown,10,130,good
13-JUL-2023,Lat Pulldown,10,130,good
13-JUL-2023,Lat Pulldown,10,130,good
13-JUL-2023,Pullovers,8,45,good
13-JUL-2023,Pullovers,8,45,good
13-JUL-2023,Pullovers,8,45,good
11-JUL-2023,Bench Press,5,135,warm-up
11-JUL-2023,Bench Press,8,225,good
11-JUL-2023,Bench Press,8,225,good
11-JUL-2023,Bench Press,8,225,good
11-JUL-2023,Dumbbell Press,8,75,good
11-JUL-2023,Dumbbell Press,8,75,good
11-JUL-2023,Dumbbell Press,8,75,good
11-JUL-2023,Cable Pec Flies,10,90,good
11-JUL-2023,Cable Pec Flies,10,90,good
11-JUL-2023,Cable Pec Flies,10,90,good
11-JUL-2023,Machine Pec Flies,10,195,good
11-JUL-2023,Machine Pec Flies,8,200,failure
11-JUL-2023,Machine Pec Flies,10,195,good
11-JUL-2023,Deadlift,5,165,warm-up
11-JUL-2023,Deadlift,10,225,good
11-JUL-2023,Deadlift,10,235,good
11-JUL-2023,Deadlift,10,235,good
11-JUL-2023,Plank,60,0,good
11-JUL-2023,Plank,60,0,good
11-JUL-2023,Plank,60,0,good
11-JUL-2023,Side-Plank,30,0,good
11-JUL-2023,Side-Plank,30,0,good
11-JUL-2023,Side-Plank,30,0,good
11-JUL-2023,Single-Arm Farmer's Carry,50,50,good
11-JUL-2023,Single-Arm Farmer's Carry,50,50,good
11-JUL-2023,Single-Arm Farmer's Carry,50,50,good
09-JUL-2023,Bent-Over Lateral Lift,10,30,good
09-JUL-2023,Bent-Over Lateral Lift,10,30,good
09-JUL-2023,Bent-Over Lateral Lift,10,30,good
09-JUL-2023,Strict Press,5,45,warm-up
09-JUL-2023,Strict Press,10,135,good
09-JUL-2023,Strict Press,10,135,failure
09-JUL-2023,Strict Press,8,135,good
09-JUL-2023,Arnold Press,10,50,good
09-JUL-2023,Arnold Press,10,50,good
09-JUL-2023,Arnold Press,10,50,good
09-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
09-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
09-JUL-2023,Single-Arm Dumbbell Lunges,10,30,good
09-JUL-2023,Single-Leg Leg Curl,10,110,good
09-JUL-2023,Single-Leg Leg Curl,10,110,good
09-JUL-2023,Single-Leg Leg Curl,10,110,good
09-JUL-2023,Single-Leg Leg Extension,10,120,good
09-JUL-2023,Single-Leg Leg Extension,10,120,good
09-JUL-2023,Single-Leg Leg Extension,10,120,good
09-JUL-2023,Squats,5,135,warm-up
09-JUL-2023,Squats,10,235,good
09-JUL-2023,Squats,10,235,good
09-JUL-2023,Squats,10,235,good
08-JUL-2023,Bicep Curl,12,30,good
08-JUL-2023,Bicep Curl,12,30,good
08-JUL-2023,Bicep Curl,12,30,good
08-JUL-2023,Hammer Curl,12,30,good
08-JUL-2023,Hammer Curl,12,30,good
08-JUL-2023,Hammer Curl,12,30,good
08-JUL-2023,Preacher Curl,10,62,good
08-JUL-2023,Preacher Curl,10,62,good
08-JUL-2023,Preacher Curl,10,62,bad
08-JUL-2023,Overhead Tricep Extension,10,30,good
08-JUL-2023,Overhead Tricep Extension,10,30,good
08-JUL-2023,Overhead Tricep Extension,10,30,good
08-JUL-2023,Tricep Pushdown,10,130,good
08-JUL-2023,Tricep Pushdown,10,130,good
